company_code,text_title,score,strength,reasoning,expected_growth,market_expectation,historical_data
603122,[603122] 合富中国 业绩预告,0,negative,文本语义提取预测中枢增速 -210.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -222.64%。,-210.64%,12.00%,
600336,[600336] 澳柯玛 业绩预告,0,negative,文本语义提取预测中枢增速 -185.95%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -197.95%。,-185.95%,12.00%,
600121,[600121] 郑州煤电 业绩预告,0,negative,文本语义提取预测中枢增速 -2777.61%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -2789.61%。,-2777.61%,12.00%,
301581,[301581] 黄山谷捷 业绩预告,0,negative,文本语义提取预测中枢增速 -49.97%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -61.97%。,-49.97%,12.00%,
301311,[301311] 昆船智能 业绩预告,0,negative,文本语义提取预测中枢增速 -5915.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -5927.78%。,-5915.78%,12.00%,
301126,[301126] 达嘉维康 业绩预告,0,negative,文本语义提取预测中枢增速 -1134.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -1146.81%。,-1134.81%,12.00%,
300878,[300878] 维康药业 业绩预告,0,negative,文本语义提取预测中枢增速 -40.75%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -52.75%。,-40.75%,12.00%,
300862,[300862] 蓝盾光电 业绩预告,0,negative,文本语义提取预测中枢增速 -1372.11%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -1384.11%。,-1372.11%,12.00%,
300849,[300849] 锦盛新材 业绩预告,0,negative,文本语义提取预测中枢增速 -97.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -109.62%。,-97.62%,12.00%,
300679,[300679] 电连技术 业绩预告,0,negative,文本语义提取预测中枢增速 -63.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -75.05%。,-63.05%,12.00%,
300672,[300672] 国科微 业绩预告,0,negative,文本语义提取预测中枢增速 -321.29%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -333.29%。,-321.29%,12.00%,
300589,[300589] 江龙船艇 业绩预告,0,negative,文本语义提取预测中枢增速 -824.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -836.62%。,-824.62%,12.00%,
300426,[300426] 华智数媒 业绩预告,0,negative,文本语义提取预测中枢增速 -37.28%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -49.28%。,-37.28%,12.00%,
300383,[300383] 光环新网 业绩预告,0,negative,文本语义提取预测中枢增速 -297.94%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -309.94%。,-297.94%,12.00%,
300268,[300268] *ST佳沃 业绩预告,0,negative,文本语义提取预测中枢增速 -1265.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -1277.64%。,-1265.64%,12.00%,
300163,[300163] 先锋新材 业绩预告,0,negative,文本语义提取预测中枢增速 -134.41%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -146.41%。,-134.41%,12.00%,
300107,[300107] 建新股份 业绩预告,0,negative,文本语义提取预测中枢增速 -262.99%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -274.99%。,-262.99%,12.00%,
300061,[300061] 旗天科技 业绩预告,0,negative,文本语义提取预测中枢增速 -34.59%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -46.59%。,-34.59%,12.00%,
688779,[688779] 五矿新能 业绩预告,100,strong,文本语义提取预测中枢增速 145.31%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 133.31%。,145.31%,12.00%,
688681,[688681] 科汇股份 业绩预告,100,strong,文本语义提取预测中枢增速 54.11%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 42.11%。,54.11%,12.00%,
688659,[688659] 元琛科技 业绩预告,100,strong,文本语义提取预测中枢增速 54.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 42.81%。,54.81%,12.00%,
688233,[688233] 神工股份 业绩预告,100,strong,文本语义提取预测中枢增速 156.69%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 144.69%。,156.69%,12.00%,
688098,[688098] 申联生物 业绩预告,100,strong,文本语义提取预测中枢增速 55.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 43.00%。,55.00%,12.00%,
688077,[688077] 大地熊 业绩预告,100,strong,文本语义提取预测中枢增速 284.69%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 272.69%。,284.69%,12.00%,
688063,[688063] 派能科技 业绩预告,100,strong,文本语义提取预测中枢增速 80.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 68.02%。,80.02%,12.00%,
603950,[603950] 长源东谷 业绩预告,100,strong,文本语义提取预测中枢增速 73.63%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 61.63%。,73.63%,12.00%,
603901,[603901] 永创智能 业绩预告,100,strong,文本语义提取预测中枢增速 808.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 796.22%。,808.22%,12.00%,
603700,[603700] 宁水集团 业绩预告,100,strong,文本语义提取预测中枢增速 78.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 66.38%。,78.38%,12.00%,
603615,[603615] 茶花股份 业绩预告,100,strong,文本语义提取预测中枢增速 116.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 104.00%。,116.00%,12.00%,
603586,[603586] 金麒麟 业绩预告,100,strong,文本语义提取预测中枢增速 58.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 46.36%。,58.36%,12.00%,
603231,[603231] 索宝蛋白 业绩预告,100,strong,文本语义提取预测中枢增速 61.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 49.05%。,61.05%,12.00%,
603045,[603045] 福达合金 业绩预告,100,strong,文本语义提取预测中枢增速 794.65%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 782.65%。,794.65%,12.00%,
603005,[603005] 晶方科技 业绩预告,100,strong,文本语义提取预测中枢增速 50.10%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.10%。,50.10%,12.00%,
601512,[601512] 中新集团 业绩预告,100,strong,文本语义提取预测中枢增速 67.08%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 55.08%。,67.08%,12.00%,
601011,[601011] 宝泰隆 业绩预告,100,strong,文本语义提取预测中枢增速 47.43%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 35.43%。,47.43%,12.00%,
600936,[600936] 北投科技 业绩预告,100,strong,文本语义提取预测中枢增速 54.12%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 42.12%。,54.12%,12.00%,
600568,[600568] ST中珠 业绩预告,100,strong,文本语义提取预测中枢增速 78.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 66.36%。,78.36%,12.00%,
600481,[600481] 双良节能 业绩预告,100,strong,文本语义提取预测中枢增速 56.88%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 44.88%。,56.88%,12.00%,
600363,[600363] 联创光电 业绩预告,100,strong,文本语义提取预测中枢增速 129.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 117.26%。,129.26%,12.00%,
600313,[600313] 农发种业 业绩预告,100,strong,文本语义提取预测中枢增速 69.56%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 57.56%。,69.56%,12.00%,
600281,[600281] 华阳新材 业绩预告,100,strong,文本语义提取预测中枢增速 97.85%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 85.85%。,97.85%,12.00%,
600266,[600266] 城建发展 业绩预告,100,strong,文本语义提取预测中枢增速 40.67%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 28.67%。,40.67%,12.00%,
600136,[600136] ST明诚 业绩预告,100,strong,文本语义提取预测中枢增速 67.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 55.78%。,67.78%,12.00%,
600037,[600037] 歌华有线 业绩预告,100,strong,文本语义提取预测中枢增速 42.89%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 30.89%。,42.89%,12.00%,
301167,[301167] 建研设计 业绩预告,100,strong,文本语义提取预测中枢增速 315.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 303.80%。,315.80%,12.00%,
300503,[300503] 昊志机电 业绩预告,100,strong,文本语义提取预测中枢增速 76.72%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 64.72%。,76.72%,12.00%,
300483,[300483] 首华燃气 业绩预告,100,strong,文本语义提取预测中枢增速 124.61%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 112.61%。,124.61%,12.00%,
300185,[300185] 通裕重工 业绩预告,100,strong,文本语义提取预测中枢增速 173.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 161.77%。,173.77%,12.00%,
200726,[200726] 鲁泰B 业绩预告,100,strong,文本语义提取预测中枢增速 46.23%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.23%。,46.23%,12.00%,
002941,[002941] 新疆交建 业绩预告,100,strong,文本语义提取预测中枢增速 87.68%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 75.68%。,87.68%,12.00%,
002778,[002778] 中晟高科 业绩预告,100,strong,文本语义提取预测中枢增速 150.45%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 138.45%。,150.45%,12.00%,
002560,[002560] 通达股份 业绩预告,100,strong,文本语义提取预测中枢增速 777.44%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 765.44%。,777.44%,12.00%,
002530,[002530] 金财互联 业绩预告,100,strong,文本语义提取预测中枢增速 864.12%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 852.12%。,864.12%,12.00%,
002278,[002278] 神开股份 业绩预告,100,strong,文本语义提取预测中枢增速 122.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 110.05%。,122.05%,12.00%,
002272,[002272] 川润股份 业绩预告,100,strong,文本语义提取预测中枢增速 80.12%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 68.12%。,80.12%,12.00%,
002250,[002250] 联化科技 业绩预告,100,strong,文本语义提取预测中枢增速 204.82%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 192.82%。,204.82%,12.00%,
002075,[002075] 沙钢股份 业绩预告,100,strong,文本语义提取预测中枢增速 64.53%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 52.53%。,64.53%,12.00%,
000893,[000893] 亚钾国际 业绩预告,100,strong,文本语义提取预测中枢增速 91.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 79.00%。,91.00%,12.00%,
000880,[000880] 潍柴重机 业绩预告,100,strong,文本语义提取预测中枢增速 45.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 33.00%。,45.00%,12.00%,
000726,[000726] 鲁泰A 业绩预告,100,strong,文本语义提取预测中枢增速 46.23%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.23%。,46.23%,12.00%,
000701,[000701] 厦门信达 业绩预告,100,strong,文本语义提取预测中枢增速 101.85%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 89.85%。,101.85%,12.00%,
603069,[603069] 海汽集团 业绩预告,100,strong,文本语义提取预测中枢增速 38.59%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 26.59%。,38.59%,12.00%,
001267,[001267] 汇绿生态 业绩预告,100,strong,文本语义提取预测中枢增速 37.72%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 25.72%。,37.72%,12.00%,
688012,[688012] 中微公司 业绩预告,94,strong,文本语义提取预测中枢增速 31.84%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 19.84%。,31.84%,12.00%,
688047,[688047] 龙芯中科 业绩预告,91,strong,文本语义提取预测中枢增速 28.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 16.00%。,28.00%,12.00%,
603709,[603709] 中源家居 业绩预告,90,strong,文本语义提取预测中枢增速 27.52%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 15.52%。,27.52%,12.00%,
002239,[002239] 奥特佳 业绩预告,91,strong,文本语义提取预测中枢增速 28.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 16.81%。,28.81%,12.00%,
603903,[603903] 中持股份 业绩预告,72,medium,文本语义提取预测中枢增速 23.03%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 11.03%。,23.03%,12.00%,
600376,[600376] 首开股份 业绩预告,72,medium,文本语义提取预测中枢增速 23.16%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 11.16%。,23.16%,12.00%,
002247,[002247] 聚力文化 业绩预告,69,medium,文本语义提取预测中枢增速 21.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 9.62%。,21.62%,12.00%,
900903,[900903] 大众B股 业绩预告,42,weak,文本语义提取预测中枢增速 16.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 4.25%。,16.25%,12.00%,
600611,[600611] 大众交通 业绩预告,42,weak,文本语义提取预测中枢增速 16.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 4.25%。,16.25%,12.00%,
900913,[900913] 国新B股 业绩预告,37,weak,文本语义提取预测中枢增速 14.63%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2.63%。,14.63%,12.00%,
600617,[600617] 国新能源 业绩预告,37,weak,文本语义提取预测中枢增速 14.63%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2.63%。,14.63%,12.00%,
300375,[300375] 鹏翎股份 业绩预告,39,weak,文本语义提取预测中枢增速 15.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 3.02%。,15.02%,12.00%,
600408,[600408] 安泰集团 业绩预告,34,weak,文本语义提取预测中枢增速 13.42%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1.42%。,13.42%,12.00%,
688373,[688373] 盟科药业 业绩预告,30,negative,文本语义提取预测中枢增速 11.30%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -0.70%。,11.30%,12.00%,
